,highway,osm_id,length,area,geometry
163,service,30019108,136.13,,"MultiLineString ((908603.76577028422616422 7011223.36789542064070702, 908600.31486606958787888 7011218.61580759938806295, 908600.05883124086540192 7011216.25832758657634258, 908599.27959480520803481 7011158.30537668615579605, 908669.18823502340819687 7011156.56048335414379835))"
162,service,30019107,45.78,,"MultiLineString ((908630.34886468562763184 7011260.6421825410798192, 908603.76577028422616422 7011223.36789542064070702))"
161,service,30018700,237.76,,"MultiLineString ((910500.30480298027396202 7010710.7527535343542695, 910536.13854706636629999 7010712.25624770857393742, 910548.84010096616111696 7010717.32358202897012234, 910559.87186250369995832 7010713.22145399544388056, 910616.3665040812920779 7010667.89400789048522711, 910621.96587446820922196 7010663.12368969619274139, 910621.96587446820922196 7010659.33713564462959766, 910621.65417989378329366 7010647.84755373932421207, 910571.5047492915764451 7010583.75492333341389894))"
62,service,24449257,72.45,,"MultiLineString ((909324.97135528665967286 7011542.09837852697819471, 909332.94183082738891244 7011533.35493199434131384, 909384.00408125424291939 7011528.43558731582015753, 909391.34003569767810404 7011534.19029271509498358))"
16,tertiary,13087316,26.13,,"MultiLineString ((910231.00069085299037397 7011899.71541713178157806, 910225.69075114233419299 7011887.85275909118354321, 910220.50326287129428238 7011875.78591065481305122))"
11,tertiary,11534828,134.1,,"MultiLineString ((910302.69044292392209172 7012010.84283329546451569, 910303.25817232695408165 7012015.53969941567629576, 910302.79063046560622752 7012020.23656830098479986, 910301.2989492891356349 7012024.72922808956354856, 910298.87218438985291868 7012028.77633700519800186, 910295.5993913603015244 7012032.19224705081433058, 910289.55474301043432206 7012035.77524122316390276, 910282.67519847920630127 7012037.20472639612853527, 910276.68620987457688898 7012036.59208986163139343, 910271.10910338605754077 7012034.36432104744017124, 910266.37802502722479403 7012030.6699391333386302, 910262.84919716906733811 7012025.78741692006587982, 910260.81205048749689013 7012020.14374478161334991, 910261.26846039958763868 7012009.63612900953739882, 910266.65632375422865152 7012000.59513501077890396, 910272.89021523843985051 7011996.26957066543400288, 910280.23730163089931011 7011994.37597671616822481, 910287.72910336137283593 7011995.15569181554019451, 910294.49732840165961534 7011998.47876417823135853, 910299.69594862149097025 7012003.91820964124053717, 910302.69044292392209172 7012010.84283329546451569))"
6,tertiary,10496496,734.08,,"MultiLineString ((910239.58342359319794923 7011848.47777188383042812, 910254.24420053069479764 7011844.18941868469119072, 910262.45957895123865455 7011841.868882205337286, 910306.59775705065112561 7011829.39368965569883585, 910355.05513139313552529 7011811.86904739309102297, 910359.98658483510371298 7011810.08688254095613956, 910425.73187609773594886 7011784.96953905839473009, 910489.5068123732926324 7011760.61340278759598732, 910793.14185546105727553 7011642.76936790999025106, 910810.02902221435215324 7011636.47623358573764563, 910817.23139326844830066 7011633.78448147792369127, 910927.18165432522073388 7011592.16454050876200199))"
7,tertiary,10496497,134.42,,"MultiLineString ((910239.58342359319794923 7011848.47777188383042812, 910240.38492392690386623 7011853.36018547415733337, 910240.05096545454580337 7011858.27973070926964283, 910238.59268012514803559 7011863.01363559812307358, 910236.09912353148683906 7011867.26487022638320923, 910232.69274711317848414 7011870.8663546135649085, 910220.50326287129428238 7011875.78591065481305122, 910214.87049663707148284 7011875.47031640447676182, 910209.50489718071185052 7011873.68813732732087374, 910204.79608272050973028 7011870.5693249087780714, 910201.0668797786347568 7011866.31808852031826973, 910198.56219123583287001 7011861.26858797948807478, 910197.44899632793385535 7011855.30943888425827026, 910198.40634394867811352 7011847.97653567790985107, 910201.75706062163226306 7011841.42333927843719721, 910205.95380542438942939 7011837.22781126946210861, 910211.14129369566217065 7011834.33178437408059835, 910216.91877526778262109 7011832.97659266367554665, 910222.85210412717424333 7011833.23649242520332336, 910228.48487036116421223 7011835.13004809059202671, 910233.38292795594315976 7011838.47161801066249609, 910237.17892259208019823 7011843.03843250591307878, 910239.58342359319794923 7011848.47777188383042812))"
8,tertiary,10496501,47.02,,"MultiLineString ((910159.97885572689119726 7011075.0335526904091239, 910124.30095892783720046 7011105.66174168512225151))"
9,tertiary,10507630,215.21,,"MultiLineString ((909792.15699424780905247 7011419.00415764469653368, 909743.78867549810092896 7011488.33840050827711821, 909739.77004188043065369 7011495.29970319289714098, 909724.0072019841754809 7011523.05215699598193169, 909702.99008212238550186 7011573.545163594186306, 909687.86176332365721464 7011606.23584324400871992))"
347,tertiary,308767852,52.78,,"MultiLineString ((909229.77092676016036421 7012655.26758895441889763, 909216.51277540682349354 7012688.14836852252483368, 909209.68889062106609344 7012704.07823597546666861))"
396,tertiary,344115460,67.34,,"MultiLineString ((909113.93186464079190046 7012919.9886359442025423, 909082.77353916759602726 7012979.68112358823418617))"
256,tertiary,86574986,144.36,,"MultiLineString ((910654.78286035405471921 7010671.38358098827302456, 910638.78624952689278871 7010683.87552273832261562, 910611.54637012991588563 7010705.16569740511476994, 910548.06086453050374985 7010755.93194928672164679, 910541.682257708045654 7010761.09212023019790649))"
216,tertiary,62142983,75.12,,"MultiLineString ((910257.46133381454274058 7011970.01920049544423819, 910231.00069085299037397 7011899.71541713178157806))"
215,tertiary,62142982,31.93,,"MultiLineString ((910266.65632375422865152 7012000.59513501077890396, 910257.46133381454274058 7011970.01920049544423819))"
197,tertiary,46096772,42.42,,"MultiLineString ((909441.14437587838619947 7012158.61907796282321215, 909433.12937254144344479 7012200.27910736948251724))"
170,tertiary,32515543,111.88,,"MultiLineString ((909353.84763119835406542 7012361.48170949704945087, 909348.70467072352766991 7012373.12228620517998934, 909310.98962724290322512 7012464.81794982869178057))"
294,tertiary,184818123,155.71,,"MultiLineString ((909609.55963349970988929 7011773.55259091407060623, 909546.58619755785912275 7011915.95930459257215261))"
167,tertiary,32242878,76.8,,"MultiLineString ((909181.38034411240369081 7012768.96771040186285973, 909168.43388733314350247 7012797.98712272942066193, 909165.58410836884286255 7012804.37400693725794554, 909163.60262143262661994 7012808.79284260515123606, 909150.84540778759401292 7012839.42769511602818966))"
164,tertiary,31416978,52.72,,"MultiLineString ((910200.37669893587008119 7011041.1570564853027463, 910159.97885572689119726 7011075.0335526904091239))"
331,tertiary,270888508,304.27,,"MultiLineString ((910541.682257708045654 7010761.09212023019790649, 910419.05270665010903031 7010860.23116103280335665, 910360.62110593286342919 7010907.47159833740442991, 910336.17534575471654534 7010927.22171092126518488, 910305.16173561953473836 7010952.5034114234149456))"
345,tertiary,308557983,172.98,,"MultiLineString ((909298.03203851450234652 7012496.32407331932336092, 909229.77092676016036421 7012655.26758895441889763))"
346,tertiary,308767096,180.76,,"MultiLineString ((909433.12937254144344479 7012200.27910736948251724, 909375.55493190314155072 7012335.08161288686096668, 909353.84763119835406542 7012361.48170949704945087))"
356,tertiary,308931810,222.79,,"MultiLineString ((909353.84763119835406542 7012361.48170949704945087, 909358.10003574658185244 7012332.46388655435293913, 909418.3127483167918399 7012190.08686080481857061, 909441.14437587838619947 7012158.61907796282321215))"
397,tertiary,344115461,88.62,,"MultiLineString ((909150.84540778759401292 7012839.42769511602818966, 909133.42390747868921608 7012878.64047816302627325, 909113.93186464079190046 7012919.9886359442025423))"
363,tertiary,327431032,37.66,,"MultiLineString ((909546.58619755785912275 7011915.95930459257215261, 909531.13505223579704762 7011950.30363279115408659))"
0,tertiary,8895834,108.45,,"MultiLineString ((909609.55963349970988929 7011773.55259091407060623, 909626.70283508172724396 7011775.5946454769000411, 909712.34091934899333864 7011806.91240239050239325))"
365,tertiary,327431044,173.37,,"MultiLineString ((909509.55020297097507864 7011999.31417365092784166, 909489.59061827161349356 7012044.66775703523308039, 909487.46441599761601537 7012049.6616794541478157, 909456.9294796729227528 7012121.56337026972323656, 909441.14437587838619947 7012158.61907796282321215))"
395,tertiary,344115459,943.06,,"MultiLineString ((909082.77353916759602726 7012979.68112358823418617, 909068.6804916332475841 7013006.43612863589078188, 909052.61708911170717329 7013036.96033846400678158, 909026.26776564109604806 7013074.37307872250676155, 908962.48169741639867425 7013140.13823197968304157, 908840.70930643775500357 7013223.02315071690827608, 908837.49217315390706062 7013224.95417164638638496, 908794.74548868916463107 7013255.36781297065317631, 908695.83812111930456012 7013319.33338977210223675, 908539.32291706406977028 7013425.78290291503071785, 908536.02786013635341078 7013428.01106071565300226, 908412.30737806891556829 7013511.58599619846791029, 908348.44338620081543922 7013554.73856105096638203))"
378,tertiary,329093801,57.53,,"MultiLineString ((909712.34091934899333864 7011806.91240239050239325, 909755.67759711481630802 7011822.7476873155683279, 909766.17502509674523026 7011827.16597875859588385))"
377,tertiary,329093800,453.08,,"MultiLineString ((909766.17502509674523026 7011827.16597875859588385, 909808.73246642691083252 7011845.02481198497116566, 909879.45373892807401717 7011873.50249370001256466, 909894.6488494211807847 7011878.99754699505865574, 909964.88031616271473467 7011902.88993425201624632, 909988.9698539701057598 7011908.03228337597101927, 909997.88654518278781325 7011908.4592655822634697, 910028.14318278036080301 7011907.04836794082075357, 910069.52063750824891031 7011895.51985843572765589, 910163.20712095987983048 7011869.38120621535927057, 910198.56219123583287001 7011861.26858797948807478))"
375,tertiary,329093798,457.6,,"MultiLineString ((910124.30095892783720046 7011105.66174168512225151, 910060.43696705962065607 7011160.47721253894269466, 910030.54768378159496933 7011185.88959224242717028, 909980.68768385541625321 7011229.28944631479680538, 909929.70335707196500152 7011273.89612943306565285, 909878.49639130709692836 7011320.28511712700128555, 909847.28240608866326511 7011352.17654258664697409, 909822.73645836871583015 7011381.02372768614441156, 909792.15699424780905247 7011419.00415764469653368))"
374,tertiary,329093797,137.27,,"MultiLineString ((910305.16173561953473836 7010952.5034114234149456, 910273.61379192885942757 7010978.23068675678223372, 910254.82306188275106251 7010994.52838322427123785, 910241.85434120544232428 7011005.16459717694669962, 910225.52377190615516156 7011019.383362608961761, 910200.37669893587008119 7011041.1570564853027463))"
364,tertiary,327431036,34.07,,"MultiLineString ((909310.98962724290322512 7012464.81794982869178057, 909298.03203851450234652 7012496.32407331932336092))"
372,tertiary,329093795,116.7,,"MultiLineString ((909659.25265418970957398 7011667.9605187987908721, 909636.71045730402693152 7011716.37527552805840969, 909609.55963349970988929 7011773.55259091407060623))"
373,tertiary,329093796,68.03,,"MultiLineString ((909687.86176332365721464 7011606.23584324400871992, 909681.23825362138450146 7011620.56706364825367928, 909667.63501184643246233 7011649.95357157662510872, 909659.25265418970957398 7011667.9605187987908721))"
370,tertiary,327431089,31.79,,"MultiLineString ((910268.17026882886420935 7011964.96963425353169441, 910280.23730163089931011 7011994.37597671616822481))"
369,tertiary,327431088,74.04,,"MultiLineString ((910241.14189646439626813 7011896.03966204542666674, 910268.17026882886420935 7011964.96963425353169441))"
367,tertiary,327431061,53.56,,"MultiLineString ((909531.13505223579704762 7011950.30363279115408659, 909520.38158942514564842 7011974.06628162879496813, 909517.19785198837053031 7011981.93767467886209488, 909509.55020297097507864 7011999.31417365092784166))"
366,tertiary,327431052,70.8,,"MultiLineString ((909209.68889062106609344 7012704.07823597546666861, 909195.37320410506799817 7012736.55075670592486858, 909188.5493193194270134 7012752.01656066067516804, 909181.38034411240369081 7012768.96771040186285973))"
371,tertiary,327431091,26.59,,"MultiLineString ((910232.69274711317848414 7011870.8663546135649085, 910236.0657276842975989 7011883.08171067852526903, 910241.14189646439626813 7011896.03966204542666674))"
275,tertiary_link,116888386,92.94,,"MultiLineString ((909209.68889062106609344 7012704.07823597546666861, 909209.65549477387685329 7012744.84992988873273134, 909213.29564212285913527 7012759.18319788295775652, 909224.89513306342996657 7012794.71941650938242674))"
336,unclassified,284798873,206.77,,"MultiLineString ((910279.34674570453353226 7011353.01188431680202484, 910259.92149456113111228 7011268.93981897830963135, 910255.15702035510912538 7011247.92658193781971931, 910267.46895603707525879 7011244.58525959309190512, 910277.12035588885191828 7011235.99064245354384184, 910280.37088501977268606 7011227.6187888802960515, 910278.48958562558982521 7011220.34215167537331581, 910273.45794464170467108 7011215.08886925224214792, 910266.77877519407775253 7011213.54815456736832857, 910258.4075494862627238 7011216.0170107688754797, 910253.1532695209607482 7011224.01759514771401882, 910251.99554681673180312 7011234.24573211837559938, 910255.15702035510912538 7011247.92658193781971931))"
31,unclassified,22650434,117.59,,"MultiLineString ((909329.44639881665352732 7011257.54217292834073305, 909294.29170362395234406 7011232.57507363893091679, 909292.86681414174381644 7011231.57267871871590614, 909273.89797291054856032 7011217.96610831283032894, 909266.07221270794980228 7011212.39725945796817541, 909242.47248065960593522 7011195.52367117907851934, 909237.45197162486147135 7011191.95961750019341707, 909233.68937283614650369 7011189.28657828643918037))"
56,unclassified,24376895,467.83,,"MultiLineString ((910489.5068123732926324 7011760.61340278759598732, 910404.28061022190377116 7011548.16867507435381413, 910392.54753589222673327 7011529.04818479157984257, 910378.39882861252408475 7011513.0464116744697094, 910327.64827275963034481 7011470.40611280500888824, 910312.35297472472302616 7011451.87983723822981119, 910308.59037593612447381 7011446.18088136985898018, 910304.03740876261144876 7011439.25674828886985779, 910279.34674570453353226 7011353.01188431680202484))"
454,unclassified,833032812,17.03,,"MultiLineString ((910094.89034946006722748 7011473.76609324663877487, 910087.91061738738790154 7011458.2285159956663847))"
35,unclassified,23537812,505.86,,"MultiLineString ((907894.41571105131879449 7012525.54671758599579334, 907904.67936810257378966 7012528.31303444597870111, 908034.98996402497868985 7012523.44877322483807802, 908161.24853048287332058 7012456.64902830217033625, 908187.6089859027415514 7012454.84815354365855455, 908221.71727788168936968 7012463.6854397552087903, 908380.67037878558039665 7012484.68331666011363268))"
